"","node_id","original_name","node_level","network_id","taxonomy_id","created_at","updated_at","taxonomy","taxonomy.id","taxonomy.name","taxonomy.ncbi","taxonomy.tsn","taxonomy.eol","taxonomy.bold","taxonomy.gbif","taxonomy.col","taxonomy.rank","taxonomy.created_at","taxonomy.updated_at"
"345",33379,"Limothrips cerealium","taxon",5013,8635,"2019-03-29T14:42:36.169Z","2019-03-29T14:42:36.169Z",NA,8635,"Limothrips cerealium",153974,695705,1041501,NA,1420626,"c98db1eaed0666d253143f95888b763e","species","2019-03-28T20:28:38.608Z","2019-06-14T15:29:39.993Z"
"346",33380,"Limothrips denticornis","taxon",5013,8636,"2019-03-29T14:42:36.206Z","2019-03-29T14:42:36.206Z",NA,8636,"Limothrips denticornis",153975,695706,1041502,576193,1420625,"4eaeaf6360808c710a5d81087ce4d083","species","2019-03-28T20:28:38.686Z","2019-06-14T15:29:40.048Z"
"347",33381,"Odontothrips loti","taxon",5013,8637,"2019-03-29T14:42:36.260Z","2019-03-29T14:42:36.260Z",NA,8637,"Odontothrips loti",670468,695772,326426,364244,1420757,"18c2b7188e9bea95dc95271d2e82fe3f","species","2019-03-28T20:28:38.759Z","2019-06-14T15:29:40.098Z"
"348",33382,"Thrips sp1-angusticeps","taxon",5013,8638,"2019-03-29T14:42:36.291Z","2019-03-29T14:42:36.291Z",NA,8638,"Thrips angusticeps",161012,695592,326421,NA,1420892,"651a02157be1b767e3801086e8b7af26","species","2019-03-28T20:28:38.905Z","2019-06-14T15:29:40.146Z"
"349",33383,"Agallia brachyptera","taxon",5013,8639,"2019-03-29T14:42:36.327Z","2019-03-29T14:42:36.327Z",NA,8639,"Agallia brachyptera",NA,NA,3694060,719981,4482818,NA,NA,"2019-03-28T20:28:39.007Z","2019-06-14T15:29:40.195Z"
"350",33384,"Anaceratagallia ribauti","taxon",5013,8640,"2019-03-29T14:42:36.374Z","2019-03-29T14:42:36.374Z",NA,8640,"Anaceratagallia ribauti",NA,NA,4214608,719983,2048600,"0f1eb207b024903e143a61f1f4541ce8","species","2019-03-28T20:28:39.084Z","2019-06-14T15:29:40.249Z"
"351",33385,"Anoscopus flavostriatus","taxon",5013,8641,"2019-03-29T14:42:36.426Z","2019-03-29T14:42:36.426Z",NA,8641,"Anoscopus flavostriatus",1655856,NA,49864636,461053,NA,NA,NA,"2019-03-28T20:28:39.162Z","2019-06-14T15:29:40.298Z"
"352",33386,"Arthaldeus pascuellus","taxon",5013,8642,"2019-03-29T14:42:36.492Z","2019-03-29T14:42:36.492Z",NA,8642,"Arthaldeus pascuellus",1655869,NA,52210048,NA,NA,NA,NA,"2019-03-28T20:28:39.241Z","2019-06-14T15:29:40.347Z"
"353",33387,"Chlorita paolii","taxon",5013,8643,"2019-03-29T14:42:36.542Z","2019-03-29T14:42:36.542Z",NA,8643,"Chlorita paolii",NA,NA,3695202,719854,2025246,"f121502825bb2934aa3ffca3d08ceb76","species","2019-03-28T20:28:39.315Z","2019-06-14T15:29:40.406Z"
"354",33388,"Cicadella viridis","taxon",5013,8644,"2019-03-29T14:42:36.583Z","2019-03-29T14:42:36.583Z",NA,8644,"Cicadella viridis",36150,NA,3694491,377412,6260393,"d771771a705b780c47ebc11a56d25c57","species","2019-03-28T20:28:39.390Z","2019-06-14T15:29:40.456Z"
"355",33389,"Emelyanoviana mollicula","taxon",5013,8645,"2019-03-29T14:42:36.626Z","2019-03-29T14:42:36.626Z",NA,8645,"Emelyanoviana mollicula",NA,NA,4213857,719844,2035051,"f26f8866d8d6d852df852b1224061bb9","species","2019-03-28T20:28:39.467Z","2019-06-14T15:29:40.506Z"
"356",33390,"Empoasca decipiens","taxon",5013,8646,"2019-03-29T14:42:36.666Z","2019-03-29T14:42:36.666Z",NA,8646,"Empoasca decipiens",478132,NA,2869049,508171,5985391,"339a2055ab13015d774d1b18723f1b08","species","2019-03-28T20:28:39.538Z","2019-06-14T15:29:40.558Z"
"357",33391,"Errastunus ocellaris","taxon",5013,8647,"2019-03-29T14:42:36.713Z","2019-03-29T14:42:36.713Z",NA,8647,"Errastunus ocellaris",1720675,NA,4213867,455408,2026242,"a3c4c4636a51b17f0701f304d259f3bd","species","2019-03-28T20:28:39.615Z","2019-06-14T15:29:40.613Z"
"358",33392,"Eupteryx calcarata","taxon",5013,8648,"2019-03-29T14:42:36.748Z","2019-03-29T14:42:36.748Z",NA,8648,"Eupteryx calcarata",NA,NA,3695236,719875,5984951,"36fca84ddce931232d4b95ef225b6f1d","species","2019-03-28T20:28:39.693Z","2019-06-14T15:29:40.662Z"
"359",33393,"Eupteryx notata","taxon",5013,8649,"2019-03-29T14:42:36.786Z","2019-03-29T14:42:36.786Z",NA,8649,"Eupteryx notata",NA,NA,3695238,719877,5984871,"7238179edff374b75d0ee40f8d36ac6a","species","2019-03-28T20:28:39.779Z","2019-06-14T15:29:40.713Z"
"360",33394,"Eupteryx vittata","taxon",5013,8650,"2019-03-29T14:42:36.824Z","2019-03-29T14:42:36.824Z",NA,8650,"Eupteryx vittata",2095906,NA,3695240,719881,7826114,"7238179edff374b75d0ee40f8d36ac6a","species","2019-03-28T20:28:39.851Z","2019-06-14T15:29:40.763Z"
"361",33395,"Macrosteles cristatus","taxon",5013,8651,"2019-03-29T14:42:36.864Z","2019-03-29T14:42:36.864Z",NA,8651,"Macrosteles cristatus",NA,NA,49030121,677963,NA,NA,NA,"2019-03-28T20:28:39.923Z","2019-06-14T15:29:40.813Z"
"362",33396,"Macrosteles laevis","taxon",5013,8652,"2019-03-29T14:42:36.900Z","2019-03-29T14:42:36.900Z",NA,8652,"Macrosteles laevis",1648277,NA,3741194,472325,2039616,"a57f288d655c9a9ff906366a442cf82d","species","2019-03-28T20:28:39.990Z","2019-06-14T15:29:40.868Z"
"363",33398,"Macrosteles sexnotatus","taxon",5013,8654,"2019-03-29T14:42:36.991Z","2019-03-29T14:42:36.991Z",NA,8654,"Macrosteles sexnotatus",1030667,NA,49864457,508492,NA,NA,NA,"2019-03-28T20:28:40.138Z","2019-06-14T15:29:40.922Z"
"364",33399,"Megophthalmus scanicus","taxon",5013,8655,"2019-03-29T14:42:37.034Z","2019-03-29T14:42:37.034Z",NA,8655,"Megophthalmus scanicus",NA,NA,49030135,719977,NA,NA,NA,"2019-03-28T20:28:40.206Z","2019-06-14T15:29:40.971Z"
"365",33400,"Ophiola decumana","taxon",5013,8656,"2019-03-29T14:42:37.079Z","2019-03-29T14:42:37.079Z",NA,8656,"Ophiola decumana",NA,NA,4214565,599332,4483203,NA,NA,"2019-03-28T20:28:40.292Z","2019-06-14T15:29:41.020Z"
"366",33401,"Psammotettix alienus","taxon",5013,8657,"2019-03-29T14:42:37.125Z","2019-03-29T14:42:37.125Z",NA,8657,"Psammotettix alienus",1329925,NA,52210033,472056,NA,NA,NA,"2019-03-28T20:28:40.396Z","2019-06-14T15:29:41.081Z"
"367",33402,"Psammotettix confinis","taxon",5013,8658,"2019-03-29T14:42:37.182Z","2019-03-29T14:42:37.182Z",NA,8658,"Psammotettix confinis",1657147,NA,3695334,455327,2043322,"b8079dc9d7e4c5f648b24627f41cadc8","species","2019-03-28T20:28:40.467Z","2019-06-14T15:29:41.130Z"
"368",33403,"Psammotettix helvolus","taxon",5013,8659,"2019-03-29T14:42:37.245Z","2019-03-29T14:42:37.245Z",NA,8659,"Psammotettix helvolus",NA,NA,3695356,759722,2043360,"148cc0a806ea36206d77f937e2e4199f","species","2019-03-28T20:28:40.538Z","2019-06-14T15:29:41.179Z"
"369",33404,"Zyginidia scutellaris","taxon",5013,8660,"2019-03-29T14:42:37.285Z","2019-03-29T14:42:37.285Z",NA,8660,"Zyginidia scutellaris",NA,NA,4214199,455410,2027366,"16e2a25ae201659ce74f31c05f24d6e8","species","2019-03-28T20:28:40.617Z","2019-06-14T15:29:41.229Z"
"370",33405,"Dicranotropis hamata","taxon",5013,8661,"2019-03-29T14:42:37.324Z","2019-03-29T14:42:37.324Z",NA,8661,"Dicranotropis hamata",984412,901886,240861,455311,2055185,"ca7b554524448c9bb54f9ea632a1722b","species","2019-03-28T20:28:40.708Z","2019-06-14T15:29:41.281Z"
"371",33406,"Javesella pellucida","taxon",5013,8662,"2019-03-29T14:42:37.358Z","2019-03-29T14:42:37.358Z",NA,8662,"Javesella pellucida",166230,902160,357280,515179,2056749,"c1bc8b04260597439a17825002bf2d2a","species","2019-03-28T20:28:40.793Z","2019-06-14T15:29:41.329Z"
"372",33407,"Ribautodelphax albostriata","taxon",5013,8663,"2019-03-29T14:42:37.397Z","2019-03-29T14:42:37.397Z",NA,8663,"Ribautodelphax albostriata",NA,NA,226004,NA,2054630,"c41708c9331c44a2d9b657a272cd2ad2","species","2019-03-28T20:28:40.880Z","2019-06-14T15:29:41.381Z"
"373",33408,"Ribautodelphax angulosa","taxon",5013,8664,"2019-03-29T14:42:37.436Z","2019-03-29T14:42:37.436Z",NA,8664,"Ribautodelphax angulosa",NA,NA,49055679,NA,NA,NA,NA,"2019-03-28T20:28:40.938Z","2019-06-14T15:29:41.437Z"
"374",33409,"Chlamydatus pulicarius","taxon",5013,8665,"2019-03-29T14:42:37.491Z","2019-03-29T14:42:37.491Z",NA,8665,"Chlamydatus pulicarius",1010776,106401,610628,208230,2011069,"1d8c63db6622a281105f994ceb5940dc","species","2019-03-28T20:28:41.011Z","2019-06-14T15:29:41.488Z"
"375",33410,"Anoscopus serratulae","taxon",5013,8666,"2019-03-29T14:42:37.534Z","2019-03-29T14:42:37.534Z",NA,8666,"Anoscopus serratulae",139523,NA,4214232,473047,2024960,"a9c42f0d056a55e140e5bcde131e86e3","species","2019-03-28T20:28:41.083Z","2019-06-14T15:29:41.541Z"
"376",33411,"Cicadula persimilis","taxon",5013,8667,"2019-03-29T14:42:37.571Z","2019-03-29T14:42:37.571Z",NA,8667,"Cicadula persimilis",NA,NA,3694638,473871,5984735,"5a18b8b11dd8524c35c415de7d32a014","species","2019-03-28T20:28:41.161Z","2019-06-14T15:29:41.591Z"
"377",33412,"Doratura stylata","taxon",5013,8668,"2019-03-29T14:42:37.602Z","2019-03-29T14:42:37.602Z",NA,8668,"Doratura stylata",139543,NA,51633329,455320,NA,NA,NA,"2019-03-28T20:28:41.237Z","2019-06-14T15:29:41.638Z"
"378",33413,"Elymana sulphurella","taxon",5013,8669,"2019-03-29T14:42:37.631Z","2019-03-29T14:42:37.631Z",NA,8669,"Elymana sulphurella",1656452,NA,4213854,473932,2030420,"3c79c7b7e87d3d3521682d3d1c10cada","species","2019-03-28T20:28:41.320Z","2019-06-14T15:29:41.688Z"
"379",33414,"Empoasca pteridis","taxon",5013,8670,"2019-03-29T14:42:37.661Z","2019-03-29T14:42:37.661Z",NA,8670,"Empoasca pteridis",NA,NA,48994307,725826,8632285,"a79569ebc55d0647b3c7c4b3a1b60adc","species","2019-03-28T20:28:41.416Z","2019-06-14T15:29:41.741Z"
"380",33415,"Eupteryx atropunctata","taxon",5013,8671,"2019-03-29T14:42:37.694Z","2019-03-29T14:42:37.694Z",NA,8671,"Eupteryx atropunctata",1276742,NA,3695235,461036,5985126,"c19a619d64037fa9db5e3b722af49ebb","species","2019-03-28T20:28:41.494Z","2019-06-14T15:29:41.787Z"
"381",33416,"Euscelis incisus","taxon",5013,8672,"2019-03-29T14:42:37.724Z","2019-03-29T14:42:37.724Z",NA,8672,"Euscelis incisus",1336441,NA,4215342,455355,8929628,NA,NA,"2019-03-28T20:28:41.585Z","2019-06-14T15:29:41.838Z"
"382",33417,"Megadelphax sordidula","taxon",5013,8673,"2019-03-29T14:42:37.769Z","2019-03-29T14:42:37.769Z",NA,8673,"Megadelphax sordidula",NA,NA,48456377,NA,2055960,"b5b53d5a98230c748e8be75208c1cf58","species","2019-03-28T20:28:41.665Z","2019-06-14T15:29:41.887Z"
"383",33418,"Neoaliturus fenestratus","taxon",5013,8674,"2019-03-29T14:42:37.820Z","2019-03-29T14:42:37.820Z",NA,8674,"Neoaliturus fenestratus",NA,NA,4214030,890572,2048889,"63dc326ae98b1981ad3818f671b3381b","species","2019-03-28T20:28:41.745Z","2019-06-14T15:29:41.937Z"
"384",33419,"Verdanus abdominalis","taxon",5013,8675,"2019-03-29T14:42:37.863Z","2019-03-29T14:42:37.863Z",NA,8675,"Cosmoscarta abdominalis",2079097,NA,1080246,740616,2019150,"fae3d4e51160387b639cb130ae578867","species","2019-03-28T20:28:41.831Z","2019-06-14T15:29:41.988Z"
"385",33420,"Nysius ericae","taxon",5013,8676,"2019-03-29T14:42:37.904Z","2019-03-29T14:42:37.904Z",NA,8676,"Nysius ericae",1545175,NA,3691724,495330,4486356,"a4a5cb4dd7253369f1367c6e70df6966","species","2019-03-28T20:28:41.913Z","2019-06-14T15:29:42.039Z"
"386",33421,"Nysius senecionis","taxon",5013,8677,"2019-03-29T14:42:37.946Z","2019-03-29T14:42:37.946Z",NA,8677,"Nysius senecionis",1545177,NA,3691728,413844,4486367,"a99d60e544b826ef8e7ea5ef5969c9e4","species","2019-03-28T20:28:42.003Z","2019-06-14T15:29:42.093Z"
"387",33422,"Amblytylus nasutus","taxon",5013,8678,"2019-03-29T14:42:37.992Z","2019-03-29T14:42:37.992Z",NA,8678,"Amblytylus nasutus",236947,106346,610652,208221,2008893,"ece5e5bc97d9b7850da9f33a8485b5f8","species","2019-03-28T20:28:42.079Z","2019-06-14T15:29:42.148Z"
"388",33423,"Dicyphus globulifer","taxon",5013,8679,"2019-03-29T14:42:38.034Z","2019-03-29T14:42:38.034Z",NA,8679,"Dicyphus globulifer",1511226,NA,2868510,407720,6096742,"a12bb5ff47656205140d3aa7ea7607f5","species","2019-03-28T20:28:42.156Z","2019-06-14T15:29:42.196Z"
"389",33425,"Orthocephalus saltator","taxon",5013,8681,"2019-03-29T14:42:38.124Z","2019-03-29T14:42:38.124Z",NA,8681,"Orthocephalus saltator",881692,105738,611243,202678,2010165,"4e75a142f3da1fe5bf998289e19f16a9","species","2019-03-28T20:28:42.313Z","2019-06-14T15:29:42.247Z"
"390",33426,"Orthops kalmii","taxon",5013,8682,"2019-03-29T14:42:38.181Z","2019-03-29T14:42:38.181Z",NA,8682,"Orthops kalmii",1545184,105054,611912,373978,9660344,"c94cfef595b1e79aa93cbf14b7fac57d","species","2019-03-28T20:28:42.389Z","2019-06-14T15:29:42.297Z"
"391",33428,"Polymerus nigrita","taxon",5013,8684,"2019-03-29T14:42:38.269Z","2019-03-29T14:42:38.269Z",NA,8684,"Polymerus nigrita",NA,NA,49863092,365880,NA,NA,NA,"2019-03-28T20:28:42.549Z","2019-06-14T15:29:42.345Z"
"392",33429,"Phyllotreta vittula","taxon",5013,8685,"2019-03-29T14:42:38.326Z","2019-03-29T14:42:38.326Z",NA,8685,"Phyllotreta vittula",878374,NA,3286752,309415,4462241,NA,NA,"2019-03-28T20:28:42.623Z","2019-06-14T15:29:42.396Z"
"393",33430,"Phyllotreta undulata","taxon",5013,8686,"2019-03-29T14:42:38.387Z","2019-03-29T14:42:38.387Z",NA,8686,"Phyllotreta undulata",346830,720436,1172423,167772,1049228,"02d2e84e27096568d30439af1eea409c","species","2019-03-28T20:28:42.700Z","2019-06-14T15:29:42.446Z"
"394",33431,"Neophilaenus campestris","taxon",5013,8687,"2019-03-29T14:42:38.443Z","2019-03-29T14:42:38.443Z",NA,8687,"Neophilaenus campestris",1663354,NA,4215243,725843,4482781,"bcff4177be0fdb79fb94b420fe2d0067","species","2019-03-28T20:28:42.780Z","2019-06-14T15:29:42.499Z"
"395",33432,"Berytinus clavipes","taxon",5013,8688,"2019-03-29T14:42:38.489Z","2019-03-29T14:42:38.489Z",NA,8688,"Acanthocoris scaber",696224,996154,13818465,365890,4389524,"1bec388b2ccdb9e504cd59d7cdb7dce0","species","2019-03-28T20:28:42.850Z","2019-06-14T15:29:42.546Z"
"396",33433,"Philaenus spumarius","taxon",5013,8689,"2019-03-29T14:42:38.536Z","2019-03-29T14:42:38.536Z",NA,8689,"Philaenus spumarius",36667,200139,1691692,25797,2016038,"2028eb13bcb0a22030a54ed489789c43","species","2019-03-28T20:28:42.958Z","2019-06-14T15:29:42.599Z"
"397",33434,"Aphrodes bicincta","taxon",5013,8690,"2019-03-29T14:42:38.573Z","2019-03-29T14:42:38.573Z",NA,8690,"Aphrodes bicincta",139525,NA,49525312,508169,NA,NA,NA,"2019-03-28T20:28:43.034Z","2019-06-14T15:29:42.646Z"
"398",33435,"Aphrodes makarovi","taxon",5013,8691,"2019-03-29T14:42:38.625Z","2019-03-29T14:42:38.625Z",NA,8691,"Aphrodes makarovi",928253,NA,3694599,508273,4484105,NA,NA,"2019-03-28T20:28:43.098Z","2019-06-14T15:29:42.731Z"
"399",33436,"Athysanus argentarius","taxon",5013,8692,"2019-03-29T14:42:38.662Z","2019-03-29T14:42:38.662Z",NA,8692,"Athysanus argentarius",706835,NA,2868508,461051,5154882,"26438d75a61f23ceb2937a215f185c10","species","2019-03-28T20:28:43.145Z","2019-06-14T15:29:42.781Z"
"400",33437,"Conosanus obsoletus","taxon",5013,8693,"2019-03-29T14:42:38.698Z","2019-03-29T14:42:38.698Z",NA,8693,"Conosanus obsoletus",948054,NA,3694660,508278,NA,"670acf4fc0f66553fbe5c2a4da0e495a","species","2019-03-28T20:28:43.197Z","2019-06-14T15:29:42.831Z"
"401",33438,"Graphocraerus ventralis","taxon",5013,8694,"2019-03-29T14:42:38.737Z","2019-03-29T14:42:38.737Z",NA,8694,"Graphocraerus ventralis",1978377,NA,4214356,472725,2049024,"f9f318173704f6017bc87719b1540b9c","species","2019-03-28T20:28:43.261Z","2019-06-14T15:29:42.880Z"
"402",33439,"Mocydia crocea","taxon",5013,8695,"2019-03-29T14:42:38.772Z","2019-03-29T14:42:38.772Z",NA,8695,"Mocydia crocea",NA,NA,49035732,759679,NA,NA,NA,"2019-03-28T20:28:43.315Z","2019-06-14T15:29:42.930Z"
"403",33440,"Coriomeris denticulatus","taxon",5013,8696,"2019-03-29T14:42:38.803Z","2019-03-29T14:42:38.803Z",NA,8696,"Coriomeris denticulatus",1545102,108472,609976,365817,2050067,"3ee5d5d776b2df04f7f0abbbba8b1cf4","species","2019-03-28T20:28:43.407Z","2019-06-14T15:29:42.982Z"
"404",33441,"Stenocranus minutus","taxon",5013,8697,"2019-03-29T14:42:38.834Z","2019-03-29T14:42:38.834Z",NA,8697,"Stenocranus minutus",NA,903001,10886634,719944,2056682,"1c812e7c697a50807f690a41d2d08400","species","2019-03-28T20:28:43.501Z","2019-06-14T15:29:43.041Z"
"405",33442,"Gargara genistae","taxon",5013,8698,"2019-03-29T14:42:38.873Z","2019-03-29T14:42:38.873Z",NA,8698,"Gargara genistae",1464907,NA,3697413,193244,2023121,"f25cf77dc4e1191a5de01eca6126037f","species","2019-03-28T20:28:43.561Z","2019-06-14T15:29:43.093Z"
"406",33443,"Adelphocoris lineolatus","taxon",5013,8699,"2019-03-29T14:42:38.908Z","2019-03-29T14:42:38.908Z",NA,8699,"Adelphocoris lineolatus",236346,104755,612118,198310,9695352,"23409a9a474e45cb99ecb64fe4327c88","species","2019-03-28T20:28:43.617Z","2019-06-14T15:29:43.154Z"
"407",33444,"Adelphocoris quadripunctatus","taxon",5013,8700,"2019-03-29T14:42:38.946Z","2019-03-29T14:42:38.946Z",NA,8700,"Adelphocoris quadripunctatus",1437084,NA,3699354,384158,4487359,"bcbac678de6f6d341ade86d33bf23752","species","2019-03-28T20:28:43.667Z","2019-06-14T15:29:43.206Z"
"408",33445,"Lygus gemellatus","taxon",5013,8701,"2019-03-29T14:42:38.984Z","2019-03-29T14:42:38.984Z",NA,8701,"Lygus gemellatus",248459,NA,3699705,380436,5759064,"5561a96dad13e04661384f01fa38462c","species","2019-03-28T20:28:43.749Z","2019-06-14T15:29:43.256Z"
"409",33446,"Lygus pratensis","taxon",5013,660,"2019-03-29T14:42:39.030Z","2019-03-29T14:42:39.030Z",NA,660,"Lygus pratensis",1436830,104979,611966,91268,8380159,"1d6b9b22b095fa0df3d3c8e92e62a509","species","2019-02-21T21:17:45.161Z","2019-06-14T15:21:02.515Z"
"410",33447,"Notostira elongata","taxon",5013,8702,"2019-03-29T14:42:39.073Z","2019-03-29T14:42:39.073Z",NA,8702,"Notostira elongata",537464,NA,49321303,365861,4487326,"8257ad30e16d00a33bc47bea024e9f2f","species","2019-03-28T20:28:43.819Z","2019-06-14T15:29:43.344Z"
"411",33448,"Orthops basalis","taxon",5013,8703,"2019-03-29T14:42:39.102Z","2019-03-29T14:42:39.102Z",NA,8703,"Orthops basalis",1545182,NA,3699766,365889,5759067,"4f9e58db3ea9bf63c1136fbcd4d9a2ba","species","2019-03-28T20:28:43.896Z","2019-06-14T15:29:43.636Z"
"412",33449,"Polymerus unifasciatus","taxon",5013,8704,"2019-03-29T14:42:39.131Z","2019-03-29T14:42:39.131Z",NA,8704,"Polymerus unifasciatus",1511246,105365,611558,365862,2011487,"2a62c2b09f7f45200df023e79491cb93","species","2019-03-28T20:28:43.974Z","2019-06-14T15:29:43.690Z"
"413",33450,"Stenodema calcaratum","taxon",5013,8705,"2019-03-29T14:42:39.173Z","2019-03-29T14:42:39.173Z",NA,8705,"Stenodema calcarata",863834,NA,52402160,365865,NA,"38b8bc2ec6ee7299e15317d02424682b","species","2019-03-28T20:28:44.056Z","2019-06-14T15:29:43.745Z"
"414",33451,"Stenodema laevigata","taxon",5013,8706,"2019-03-29T14:42:39.209Z","2019-03-29T14:42:39.209Z",NA,8706,"Stenodema laevigata",1511253,NA,52210174,365866,6096770,"8eb8f885a689850f95168ac8d791febf","species","2019-03-28T20:28:44.153Z","2019-06-14T15:29:43.801Z"
"415",33452,"Trigonotylus caelestialium","taxon",5013,8707,"2019-03-29T14:42:39.263Z","2019-03-29T14:42:39.263Z",NA,8707,"Trigonotylus caelestialium",881767,718563,611444,208780,2008905,"645bb45be0059e4ba830cbb4b12cbce2","species","2019-03-28T20:28:44.236Z","2019-06-14T15:29:43.856Z"
"416",33453,"Graphosoma lineatum","taxon",5013,8708,"2019-03-29T14:42:39.302Z","2019-03-29T14:42:39.302Z",NA,8708,"Graphosoma lineatum",57298,NA,52402113,380511,4485729,NA,NA,"2019-03-28T20:28:44.326Z","2019-06-14T15:29:44.157Z"
"417",33454,"Holcostethus strictus","taxon",5013,8709,"2019-03-29T14:42:39.334Z","2019-03-29T14:42:39.334Z",NA,8709,"Holcostethus strictus",1545322,NA,3685451,384144,6096794,NA,NA,"2019-03-28T20:28:44.417Z","2019-06-14T15:29:44.214Z"
"418",33455,"Corizus hyoscyami","taxon",5013,8710,"2019-03-29T14:42:39.368Z","2019-03-29T14:42:39.368Z",NA,8710,"Corizus hyoscyami",1511259,NA,3685747,380471,4391874,"48bc0b69a73ec4526518afc275d028a8","species","2019-03-28T20:28:44.493Z","2019-06-14T15:29:44.264Z"
"419",33456,"Rhopalus parumpunctatus","taxon",5013,8711,"2019-03-29T14:42:39.418Z","2019-03-29T14:42:39.418Z",NA,8711,"Rhopalus parumpunctatus",1511248,NA,3688246,365872,4391858,"576bc1440b411b201541688cc1896ae8","species","2019-03-28T20:28:44.584Z","2019-06-14T15:29:44.314Z"
"420",33457,"Stictopleurus abutilon","taxon",5013,8712,"2019-03-29T14:42:39.463Z","2019-03-29T14:42:39.463Z",NA,8712,"Stictopleurus abutilon",1545253,NA,3688262,365886,4391852,"ba36ead00297f122ec4452306640889b","species","2019-03-28T20:28:44.668Z","2019-06-14T15:29:44.364Z"
"421",33459,"Eurygaster maura","taxon",5013,8714,"2019-03-29T14:42:39.564Z","2019-03-29T14:42:39.564Z",NA,8714,"Eurygaster maura",1191085,NA,3663215,365859,5758789,NA,NA,"2019-03-28T20:28:44.830Z","2019-06-14T15:29:44.423Z"
"422",33460,"Asiorestia ferruginea","taxon",5013,8715,"2019-03-29T14:42:39.596Z","2019-03-29T14:42:39.596Z",NA,8715,"Neocrepidodera ferruginea",877843,NA,3285050,318110,4462178,NA,NA,"2019-03-28T20:28:44.924Z","2019-06-14T15:29:44.471Z"
"423",33461,"Cassida sanguinosa","taxon",5013,8716,"2019-03-29T14:42:39.626Z","2019-03-29T14:42:39.626Z",NA,8716,"Cassida sanguinosa",1553185,840166,3284411,468841,6097778,"7b99e50eb2d8915ceed4fad95d741523","species","2019-03-28T20:28:45.004Z","2019-06-14T15:29:44.522Z"
"424",33462,"Cassida vibex","taxon",5013,8717,"2019-03-29T14:42:39.657Z","2019-03-29T14:42:39.657Z",NA,8717,"Cassida vibex",877893,840242,3284401,310359,6097779,"999aa2628d91b061e33708af0caaec0a","species","2019-03-28T20:28:45.100Z","2019-06-14T15:29:44.573Z"
"425",33463,"Chaetocnema concinna","taxon",5013,8718,"2019-03-29T14:42:39.693Z","2019-03-29T14:42:39.693Z",NA,8718,"Chaetocnema concinna",346760,720666,1172629,167959,4990532,"0c668ea6a3aa4166eb5cd4c5c7b9868e","species","2019-03-28T20:28:45.180Z","2019-06-14T15:29:44.622Z"
"426",33464,"Chaetocnema hortensis","taxon",5013,8719,"2019-03-29T14:42:39.737Z","2019-03-29T14:42:39.737Z",NA,8719,"Chaetocnema hortensis",346761,NA,3282632,167605,5752377,NA,NA,"2019-03-28T20:28:45.273Z","2019-06-14T15:29:44.672Z"
"427",33465,"Chaetocnema laevicollis","taxon",5013,8720,"2019-03-29T14:42:39.784Z","2019-03-29T14:42:39.784Z",NA,8720,"Chaetocnema picipes",877909,NA,3282631,397898,8231470,NA,NA,"2019-03-28T20:28:45.366Z","2019-06-14T15:29:44.728Z"
"428",33466,"Chrysolina haemoptera","taxon",5013,8721,"2019-03-29T14:42:39.824Z","2019-03-29T14:42:39.824Z",NA,8721,"Chrysolina haemoptera",75519,NA,3034425,174610,4308838,NA,NA,"2019-03-28T20:28:45.448Z","2019-06-14T15:29:44.780Z"
"429",33467,"Chrysolina oricalcia","taxon",5013,8722,"2019-03-29T14:42:39.861Z","2019-03-29T14:42:39.861Z",NA,8722,"Chrysolina oricalcia",1587174,NA,3283147,468990,4459825,NA,NA,"2019-03-28T20:28:45.518Z","2019-06-14T15:29:44.831Z"
"430",33468,"Chrysolina staphylaea","taxon",5013,8723,"2019-03-29T14:42:39.905Z","2019-03-29T14:42:39.905Z",NA,8723,"Chrysolina staphylaea",1553210,720050,705138,346001,1047396,"273d3338a704d963d65875c726033ecc","species","2019-03-28T20:28:45.605Z","2019-06-14T15:29:44.879Z"
"431",33469,"Chrysolina sturmi","taxon",5013,8724,"2019-03-29T14:42:39.959Z","2019-03-29T14:42:39.959Z",NA,8724,"Chrysolina sturmi",1640642,NA,3283238,346289,4460244,NA,NA,"2019-03-28T20:28:45.682Z","2019-06-14T15:29:44.928Z"
"432",33470,"Epithrix pubescens","taxon",5013,8725,"2019-03-29T14:42:40.010Z","2019-03-29T14:42:40.010Z",NA,8725,"Epithrix pubescens",NA,NA,49940230,NA,NA,NA,NA,"2019-03-28T20:28:45.775Z","2019-06-14T15:29:44.980Z"
"433",33471,"Gastrophysa viridula","taxon",5013,8726,"2019-03-29T14:42:40.054Z","2019-03-29T14:42:40.054Z",NA,8726,"Gastrophysa viridula",154015,NA,3285606,167550,4460724,NA,NA,"2019-03-28T20:28:45.897Z","2019-06-14T15:29:45.029Z"
"434",33472,"Longitarsus atricillus","taxon",5013,8727,"2019-03-29T14:42:40.094Z","2019-03-29T14:42:40.094Z",NA,8727,"Longitarsus atricillus",1383031,NA,3285667,310368,5752619,NA,NA,"2019-03-28T20:28:45.986Z","2019-06-14T15:29:45.338Z"
"435",33473,"Longitarsus luridus","taxon",5013,8728,"2019-03-29T14:42:40.131Z","2019-03-29T14:42:40.131Z",NA,8728,"Longitarsus luridus",878066,720479,1171939,330279,4990801,"92434e7a21a4657df720e0445e78eb72","species","2019-03-28T20:28:46.090Z","2019-06-14T15:29:45.391Z"
